PR_Number,Author,Score,Mesa_Triggered,Trust_Delta,Unlinked_PR,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Violation_Reasons,Time_Saved_Hours,Operational_Savings_USD,Timestamp
496667,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:04Z
496666,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:06Z
496665,panicgh,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:07Z
496664,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:08Z
496663,jonhoo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:10Z
496662,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:11Z
496656,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:12Z
496655,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:13Z
496654,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:14Z
496653,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:16Z
496652,artur-sannikov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:17Z
496651,Renna42,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:18Z
496650,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:19Z
496649,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:20Z
496648,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:23Z
496647,Hythera,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:24Z
496645,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:25Z
496644,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:26Z
496643,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:27Z
496642,lisanna-dettwyler,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:29Z
496641,sarahec,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:29Z
496639,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:31Z
496638,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:32Z
496637,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:33Z
496636,davidmc971,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:34Z
496635,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:35Z
496634,bbigras,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:36Z
496633,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:37Z
496632,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:37Z
496631,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:38Z
496630,henrikvtcodes,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:40Z
496629,qweered,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:44Z
496628,sarahec,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:44Z
496627,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:46Z
496626,alexfmpe,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:47Z
496625,nagy,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-08T08:42:48Z
496623,K900,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:49Z
496622,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:49Z
496621,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:50Z
496620,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:42:52Z
496619,bentenjamin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:00Z
496618,schembriaiden,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:01Z
496617,qweered,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:02Z
496615,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:03Z
496614,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:04Z
496613,SFrijters,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:05Z
496612,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:07Z
496611,KarlJoad,50,FALSE,0,0,0,0,0,,Language Antipattern x1,0.0000,0.00,2026-03-08T08:43:07Z
496610,marcin-serwin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:09Z
496609,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:10Z
496608,marcin-serwin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:12Z
496607,siriobalmelli,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:12Z
496606,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:13Z
496605,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:14Z
496604,MasterEvarior,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:15Z
496603,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:16Z
496602,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:17Z
496601,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:17Z
496600,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:18Z
496599,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:19Z
496598,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:19Z
496597,KoalaV2,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:20Z
496594,KoalaV2,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:21Z
496593,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:22Z
496592,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:22Z
496591,GaetanLepage,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:23Z
496590,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:24Z
496589,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:24Z
496588,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:25Z
496587,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:26Z
496586,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:27Z
496585,KarlJoad,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:27Z
496584,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:28Z
496583,zowoq,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:29Z
496582,zoriya,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:30Z
496581,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:30Z
496580,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:32Z
496578,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:33Z
496577,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:34Z
496576,purcell,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:35Z
496575,dwt,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-08T08:43:35Z
496573,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:36Z
496572,maxmosk,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:37Z
496571,yuxqiu,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:37Z
496570,uku3lig,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:38Z
496569,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:39Z
496568,PatrickDaG,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:39Z
496567,zowoq,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:41Z
496566,Lyndeno,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:42Z
496565,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:43Z
496564,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:44Z
496563,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:45Z
496562,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:46Z
496561,mweinelt,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:47Z
496560,lisanna-dettwyler,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:48Z
496559,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:49Z
496558,Atemu,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:51Z
496557,kilianar,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:51Z
496556,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:53Z
496555,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:54Z
496554,diogotcorreia,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:55Z
496553,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:56Z
496552,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:56Z
496551,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:58Z
496549,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:43:59Z
496548,markus1189,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:00Z
496547,Hythera,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:00Z
496546,katexochen,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:01Z
496545,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:02Z
496544,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:04Z
496543,Gskartwii,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:05Z
496542,thunze,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:06Z
496541,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:07Z
496540,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:08Z
496539,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:09Z
496538,snhsish,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:10Z
496537,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:11Z
496536,yayayayaka,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:12Z
496535,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:13Z
496534,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:15Z
496533,sincorchetes,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:15Z
496532,hoh,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:16Z
496531,ryand56,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:17Z
496527,PatrickDaG,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:19Z
496526,carlossless,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:20Z
496525,yayayayaka,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:20Z
496524,linsui,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:21Z
496523,drafolin,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:22Z
496522,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:23Z
496521,chillcicada,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-08T08:44:23Z
496520,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:25Z
496519,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:26Z
496518,Gskartwii,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:27Z
496517,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:29Z
496516,fabaff,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:30Z
496515,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:30Z
496514,fabaff,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:31Z
496513,fabaff,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:33Z
496512,rc-zb,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:34Z
496511,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:35Z
496510,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:36Z
496509,hertrste,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:37Z
496508,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:38Z
496507,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:39Z
496506,markus1189,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:40Z
496505,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:42Z
496504,schembriaiden,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:43Z
496503,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:44Z
496502,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:45Z
496501,app/nixpkgs-ci,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:46Z
496500,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:47Z
496499,sempiternal-aurora,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:48Z
496498,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:49Z
496497,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:50Z
496496,trofi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:51Z
496495,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:52Z
496494,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:53Z
496493,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:54Z
496492,jeafleohj,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:55Z
496491,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:56Z
496490,atlarator,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:57Z
496489,alexfmpe,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:59Z
496488,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:44:59Z
496487,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:01Z
496486,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:02Z
496485,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:03Z
496484,bartoostveen,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:04Z
496483,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:05Z
496482,magicquark,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:08Z
496481,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:09Z
496480,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:10Z
496479,CodeF53,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:11Z
496478,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:12Z
496477,GraysonTinker,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:12Z
496476,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:14Z
496475,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:15Z
496474,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:16Z
496473,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:17Z
496472,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:18Z
496471,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:19Z
496470,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:21Z
496469,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:22Z
496468,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:23Z
496467,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:24Z
496465,magicquark,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:26Z
496464,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:27Z
496463,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:29Z
496462,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:30Z
496461,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:31Z
496460,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:33Z
496459,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:34Z
496458,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:35Z
496457,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:36Z
496456,SuperSandro2000,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:37Z
496455,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:38Z
496454,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:40Z
496453,chillcicada,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:40Z
496452,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:42Z
496450,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:43Z
496449,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:44Z
496448,different-name,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:45Z
496447,SuperSandro2000,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:46Z
496446,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:48Z
496445,LunNova,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:49Z
496444,iynaix,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:50Z
496443,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:51Z
496442,dotlambda,50,FALSE,0,0,0,0,0,,Language Antipattern x1,0.0000,0.00,2026-03-08T08:45:52Z
496441,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:53Z
496440,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:55Z
496439,dotlambda,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:56Z
496438,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:56Z
496437,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:57Z
496436,dotlambda,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:58Z
496435,jpds,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:45:59Z
496434,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:00Z
496433,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:02Z
496432,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:02Z
496431,guylamar2006,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:04Z
496430,dotlambda,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:05Z
496429,dotlambda,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:06Z
496428,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:07Z
496427,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:08Z
496426,TomerAberbach,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:09Z
496425,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:10Z
496424,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:11Z
496423,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:12Z
496422,r-ryantm,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:13Z
496421,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:15Z
496420,app/nixpkgs-ci,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:17Z
496419,pancaek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:18Z
496418,JamieMagee,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:19Z
496417,r-ryantm,70,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-08T08:46:20Z
