PR_Number,Author,Score,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Antipatterns,Comment_Violations,Timestamp
113480,Ivorforce,10,1,0,0,,,,2026-03-03T19:44:53Z
113466,Rudolph-B,0,0,0,0,,,,2026-03-03T19:44:54Z
113463,Calinou,20,0,0,0,,,,2026-03-03T19:44:55Z
113448,TokageItLab,20,0,0,0,,,,2026-03-03T19:44:56Z
113444,TokageItLab,70,0,0,0,,,,2026-03-03T19:44:57Z
113443,ChristosMaragkos,0,0,0,0,,,,2026-03-03T19:44:58Z
113442,TokageItLab,125,0,1,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T19:44:59Z
113441,TokageItLab,20,0,0,0,,,,2026-03-03T19:45:00Z
113429,tdaven,70,0,0,0,,,,2026-03-03T19:45:01Z
113422,ettiSurreal,20,0,0,0,,,,2026-03-03T19:45:02Z
113417,Eshaan-byte,0,0,0,0,,,,2026-03-03T19:45:03Z
113413,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:45:03Z
113404,KoBeWi,0,0,0,0,,,,2026-03-03T19:45:04Z
113402,SizzlingWalrus,20,0,0,0,,,,2026-03-03T19:45:05Z
113399,Konstantin-Kornienko2006,45,2,1,0,,,,2026-03-03T19:45:06Z
113385,aaronjyoder,70,0,0,0,,,,2026-03-03T19:45:07Z
113380,aaronfranke,20,0,0,0,,,,2026-03-03T19:45:08Z
113378,Naros,70,0,0,0,,,,2026-03-03T19:45:09Z
113370,partybusiness,20,0,0,0,,,,2026-03-03T19:45:10Z
113360,channesl,20,0,0,0,,,,2026-03-03T19:45:11Z
113359,shiena,20,0,0,0,,,,2026-03-03T19:45:12Z
113358,shiena,20,0,0,0,,,,2026-03-03T19:45:13Z
113347,LanzaSchneider,20,0,0,0,,,,2026-03-03T19:45:14Z
113344,sockeye-d,40,2,0,0,,,,2026-03-03T19:45:15Z
113343,Hazzajenko,20,0,0,0,,,,2026-03-03T19:45:16Z
113309,ColinSORourke,20,0,0,0,,,,2026-03-03T19:45:16Z
113304,HydrogenC,70,0,0,0,,,,2026-03-03T19:45:17Z
113299,Joy-less,20,0,0,0,,,,2026-03-03T19:45:18Z
113292,Calinou,20,0,0,0,,,,2026-03-03T19:45:19Z
113287,mihe,0,0,0,0,,,,2026-03-03T19:45:20Z
113280,Yodwaae,70,0,0,0,,,,2026-03-03T19:45:21Z
113274,Oblepikha,0,0,0,0,,,,2026-03-03T19:45:22Z
113266,kevinlam508,0,0,0,0,,,,2026-03-03T19:45:22Z
113247,aaronfranke,70,0,0,0,,,,2026-03-03T19:45:23Z
113243,YeldhamDev,20,0,0,0,,,,2026-03-03T19:45:24Z
113240,mihe,70,0,0,0,,,,2026-03-03T19:45:25Z
113239,MartinDelille,20,0,0,0,,,,2026-03-03T19:45:26Z
113233,Ivorforce,20,0,0,0,,,,2026-03-03T19:45:27Z
113231,SourceOfHTML,20,0,0,0,,,,2026-03-03T19:45:28Z
113230,lodetrick,20,0,0,0,,,,2026-03-03T19:45:29Z
113226,bruvzg,25,0,1,0,,,,2026-03-03T19:45:31Z
113225,LanzaSchneider,20,0,0,0,,,,2026-03-03T19:45:31Z
113224,ColinSORourke,25,0,1,0,,,,2026-03-03T19:45:32Z
113219,SatLess,20,0,0,0,,,,2026-03-03T19:45:33Z
113217,Mickeon,30,0,2,0,,,,2026-03-03T19:45:34Z
113214,Nolkaloid,20,0,0,0,,,,2026-03-03T19:45:35Z
113204,Ivorforce,20,0,0,0,,,,2026-03-03T19:45:36Z
113203,aaronfranke,20,0,0,0,,,,2026-03-03T19:45:37Z
113200,HEX-23,20,0,0,0,,,,2026-03-03T19:45:38Z
113192,kb173,70,0,0,0,,,,2026-03-03T19:45:39Z
113185,BlueCube3310,0,0,0,0,,,,2026-03-03T19:45:40Z
113178,AR-DEV-1,50,0,0,0,,,,2026-03-03T19:45:41Z
113162,scgm0,20,0,0,0,,,,2026-03-03T19:45:41Z
113157,Nazarwadim,20,0,0,0,,,,2026-03-03T19:45:42Z
113156,zedzee37,20,0,0,0,,,,2026-03-03T19:45:43Z
113152,Ivorforce,20,0,0,0,,,,2026-03-03T19:45:44Z
113149,BlueberryGecko,70,0,0,0,,,,2026-03-03T19:45:45Z
113148,DexterFstone,20,0,0,0,,,,2026-03-03T19:45:46Z
113146,YYF233333,25,0,1,0,,,,2026-03-03T19:45:47Z
113131,devloglogan,70,0,0,0,,,,2026-03-03T19:45:49Z
113129,TheSofox,0,0,0,0,,,,2026-03-03T19:45:49Z
113123,aflorea-2k,70,0,0,0,,,,2026-03-03T19:45:50Z
113109,fkeyzuwu,20,0,0,0,,,,2026-03-03T19:45:51Z
113107,migueldeicaza,20,0,0,0,,,,2026-03-03T19:45:52Z
113101,HolonProduction,20,0,0,0,,,,2026-03-03T19:45:53Z
113100,SatLess,0,0,0,0,,,,2026-03-03T19:45:53Z
113097,dalexeev,70,0,0,0,,,,2026-03-03T19:45:54Z
113095,Oblepikha,20,0,0,0,,,,2026-03-03T19:45:55Z
113089,DeeJayLSP,20,0,0,0,,,,2026-03-03T19:45:56Z
113085,vaner-org,20,0,0,0,,,,2026-03-03T19:45:57Z
113076,KnifeXRage,20,0,0,0,,,,2026-03-03T19:45:58Z
113074,dalexeev,70,0,0,0,,,,2026-03-03T19:45:58Z
113066,Nallebeorn,20,0,0,0,,,,2026-03-03T19:45:59Z
113060,kitbdev,20,0,0,0,,,,2026-03-03T19:46:00Z
113059,Spartan322,20,0,0,0,,,,2026-03-03T19:46:01Z
113053,Ithamar,20,0,0,0,,,,2026-03-03T19:46:02Z
113051,KoBeWi,70,0,0,0,,,,2026-03-03T19:46:03Z
113049,MJacred,50,0,6,0,,,,2026-03-03T19:46:04Z
113035,Rindbee,20,0,0,0,,,,2026-03-03T19:46:05Z
113033,Ryan-000,20,0,0,0,,,,2026-03-03T19:46:06Z
113032,Rindbee,70,0,0,0,,,,2026-03-03T19:46:07Z
113011,thearchcoder,20,0,0,0,,,,2026-03-03T19:46:08Z
113009,LanzaSchneider,20,0,0,0,,,,2026-03-03T19:46:08Z
113007,Kaleb-Reid,70,0,0,0,,,,2026-03-03T19:46:09Z
113005,timothyqiu,20,0,0,0,,,,2026-03-03T19:46:10Z
113004,graphific,0,0,0,0,,,,2026-03-03T19:46:11Z
113002,vaner-org,20,0,0,0,,,,2026-03-03T19:46:13Z
112993,vaner-org,50,0,0,0,,,,2026-03-03T19:46:14Z
112992,YeldhamDev,70,0,0,0,,,,2026-03-03T19:46:15Z
112984,albertok,20,0,0,0,,,,2026-03-03T19:46:17Z
112982,sockeye-d,70,0,0,0,,,,2026-03-03T19:46:18Z
112979,derkork,70,0,0,0,,,,2026-03-03T19:46:19Z
112975,Ivorforce,100,6,4,0,,,,2026-03-03T19:46:20Z
112971,Repiteo,20,0,0,0,,,,2026-03-03T19:46:21Z
112959,MatthijsMud,70,0,0,0,,,,2026-03-03T19:46:21Z
112954,TheDying0fLight,20,0,0,0,,,,2026-03-03T19:46:22Z
112949,bruvzg,70,0,0,0,,,,2026-03-03T19:46:23Z
112948,bruvzg,70,0,0,0,,,,2026-03-03T19:46:24Z
112937,TacoGuyAT,20,0,0,0,,,,2026-03-03T19:46:25Z
112936,Rindbee,20,0,0,0,,,,2026-03-03T19:46:26Z
112933,SeremTitus,70,0,0,0,,,,2026-03-03T19:46:27Z
112922,vaner-org,20,0,0,0,,,,2026-03-03T19:46:28Z
112921,kleonc,20,0,0,0,,,,2026-03-03T19:46:28Z
112920,kleonc,20,0,0,0,,,,2026-03-03T19:46:29Z
112919,vaner-org,20,0,0,0,,,,2026-03-03T19:46:30Z
112908,smix8,70,0,0,0,,,,2026-03-03T19:46:31Z
112905,enetheru,20,0,0,0,,,,2026-03-03T19:46:32Z
112896,Joy-less,20,0,0,0,,,,2026-03-03T19:46:33Z
112886,LilithSilver,20,0,0,0,,,,2026-03-03T19:46:33Z
112875,adparker,20,0,0,0,,,,2026-03-03T19:46:34Z
112870,timothyqiu,20,0,0,0,,,,2026-03-03T19:46:35Z
112868,Yobbolita,20,0,0,0,,,,2026-03-03T19:46:36Z
112866,aaronfranke,70,0,0,0,,,,2026-03-03T19:46:37Z
112833,GabCoolDude,20,0,0,0,,,,2026-03-03T19:46:38Z
112827,Rune580,70,0,0,0,,,,2026-03-03T19:46:39Z
112813,Yanxiyimengya,20,0,0,0,,,,2026-03-03T19:46:40Z
112807,lawnjelly,20,0,0,0,,,,2026-03-03T19:46:41Z
112795,axunes,20,0,0,0,,,,2026-03-03T19:46:42Z
112773,Calinou,70,0,0,0,,,,2026-03-03T19:46:42Z
112772,dalexeev,20,1,2,0,,,,2026-03-03T19:46:43Z
112771,Macksaur,20,0,0,0,,,,2026-03-03T19:46:44Z
112764,mihe,70,0,0,0,,,,2026-03-03T19:46:45Z
112763,ryevdokimov,20,0,0,0,,,,2026-03-03T19:46:46Z
112761,Benjamin-Dobell,20,0,0,0,,,,2026-03-03T19:46:47Z
112759,KoBeWi,20,0,0,0,,,,2026-03-03T19:46:47Z
112752,bruvzg,20,0,0,0,,,,2026-03-03T19:46:48Z
112751,Kaleb-Reid,0,0,0,0,,,,2026-03-03T19:46:49Z
112750,paperman5,0,0,0,0,,,,2026-03-03T19:46:50Z
112748,SatLess,20,0,0,0,,,,2026-03-03T19:46:51Z
112744,Calinou,70,0,0,0,,,,2026-03-03T19:46:52Z
112742,Giganzo,20,0,0,0,,,,2026-03-03T19:46:53Z
112741,kevinlam508,0,0,0,0,,,,2026-03-03T19:46:54Z
112738,inkusgames,70,0,0,0,,,,2026-03-03T19:46:54Z
112736,MartinDelille,20,0,0,0,,,,2026-03-03T19:46:55Z
112734,xuhuisheng,20,0,0,0,,,,2026-03-03T19:46:56Z
112731,groud,20,0,0,0,,,,2026-03-03T19:46:57Z
112723,xuhuisheng,20,0,0,0,,,,2026-03-03T19:46:58Z
112722,timothyqiu,30,1,0,0,,,,2026-03-03T19:46:59Z
112713,Aaron1318111,0,0,0,0,,,,2026-03-03T19:47:00Z
112711,SatLess,20,0,0,0,,,,2026-03-03T19:47:01Z
112709,TokageItLab,70,0,0,0,,,,2026-03-03T19:47:02Z
112697,Calinou,20,0,0,0,,,,2026-03-03T19:47:03Z
112696,Calinou,20,0,0,0,,,,2026-03-03T19:47:04Z
112695,Calinou,70,0,0,0,,,,2026-03-03T19:47:05Z
112694,davthedev,0,0,0,0,,,,2026-03-03T19:47:06Z
112690,KoBeWi,0,0,0,0,,,,2026-03-03T19:47:07Z
112682,dsnopek,20,0,0,0,,,,2026-03-03T19:47:08Z
112680,Nintorch,25,0,1,0,,,,2026-03-03T19:47:09Z
112678,Calinou,20,0,0,0,,,,2026-03-03T19:47:10Z
112670,vreedw,20,0,0,0,,,,2026-03-03T19:47:11Z
112667,zigg3c,70,0,0,0,,,,2026-03-03T19:47:11Z
112664,Ivorforce,20,0,0,0,,,,2026-03-03T19:47:12Z
112641,Brogolem35,20,0,0,0,,,,2026-03-03T19:47:13Z
112632,kevinlam508,0,0,0,0,,,,2026-03-03T19:47:14Z
112628,dsnopek,70,0,0,0,,,,2026-03-03T19:47:15Z
112617,Meorge,70,0,0,0,,,,2026-03-03T19:47:16Z
112613,bruvzg,20,0,0,0,,,,2026-03-03T19:47:17Z
112603,Oblepikha,20,0,0,0,,,,2026-03-03T19:47:18Z
112591,vivi512,50,0,0,0,,,,2026-03-03T19:47:18Z
112586,Benjamin-Dobell,20,0,0,0,,,,2026-03-03T19:47:19Z
112570,AdvanceControl,0,0,0,0,,,,2026-03-03T19:47:20Z
112568,ej-sanmartin,0,0,0,0,,,,2026-03-03T19:47:21Z
112562,Ivorforce,20,0,0,0,,,,2026-03-03T19:47:22Z
112553,GabCoolDude,20,0,0,0,,,,2026-03-03T19:47:23Z
112548,Ivorforce,20,0,0,0,,,,2026-03-03T19:47:24Z
112541,BlueCube3310,0,0,0,0,,,,2026-03-03T19:47:25Z
112536,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:47:26Z
112529,angall1,70,0,0,0,,,,2026-03-03T19:47:26Z
112526,KoBeWi,20,0,0,0,,,,2026-03-03T19:47:27Z
112522,Robert-K,0,0,0,0,,,,2026-03-03T19:47:28Z
112519,ritinae,0,0,0,0,,,,2026-03-03T19:47:29Z
112518,FuWan722,20,0,0,0,,,,2026-03-03T19:47:30Z
112515,staruwos,0,0,0,0,,,,2026-03-03T19:47:31Z
112512,pafuent,20,0,0,0,,,,2026-03-03T19:47:32Z
112490,andyprice,20,0,0,0,,,,2026-03-03T19:47:33Z
112488,Arnklit,20,0,0,0,,,,2026-03-03T19:47:34Z
112484,adamscott,20,0,0,0,,,,2026-03-03T19:47:35Z
112478,PrIzRaKDev,0,0,0,0,,,,2026-03-03T19:47:36Z
112470,Ivorforce,20,0,0,0,,,,2026-03-03T19:47:37Z
112457,ryevdokimov,20,0,0,0,,,,2026-03-03T19:47:38Z
112453,StojanovicMS,20,0,0,0,,,,2026-03-03T19:47:38Z
112449,LiveTrower,70,0,0,0,,,,2026-03-03T19:47:39Z
112447,QbieShay,70,0,0,0,,,,2026-03-03T19:47:40Z
112445,IsaacDdR,20,0,0,0,,,,2026-03-03T19:47:41Z
112440,skorpnok,0,0,0,0,,,,2026-03-03T19:47:42Z
112439,huisedenanhai,70,0,0,0,,,,2026-03-03T19:47:43Z
112433,dsnopek,20,0,0,0,,,,2026-03-03T19:47:44Z
112430,Chaosus,30,0,2,0,,,,2026-03-03T19:47:45Z
112424,BastiaanOlij,20,0,0,0,,,,2026-03-03T19:47:45Z
112400,PierceLBrooks,20,0,0,0,,,,2026-03-03T19:47:46Z
112395,Joy-less,50,2,2,0,,,,2026-03-03T19:47:47Z
112380,bruvzg,20,0,0,0,,,,2026-03-03T19:47:48Z
112370,TruelyMostWanted,20,0,0,0,,,,2026-03-03T19:47:49Z
112367,erikscott128,25,0,1,0,,,,2026-03-03T19:47:50Z
112356,tomasjanak,0,0,0,0,,,,2026-03-03T19:47:51Z
112341,BlueberryGecko,70,0,0,0,,,,2026-03-03T19:47:51Z
112330,nikitalita,20,0,0,0,,,,2026-03-03T19:47:52Z
112329,rsubtil,20,0,0,0,,,,2026-03-03T19:47:53Z
112327,smix8,70,0,0,0,,,,2026-03-03T19:47:54Z
112325,BlueCube3310,20,0,0,0,,,,2026-03-03T19:47:55Z
112314,AdvanceControl,70,0,0,0,,,,2026-03-03T19:47:56Z
112308,Ryan-000,25,0,1,0,,,,2026-03-03T19:47:57Z
112305,not-my-username,20,0,0,0,,,,2026-03-03T19:47:58Z
112294,howarc,0,0,0,0,,,,2026-03-03T19:47:58Z
112276,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:47:59Z
112275,Kaleb-Reid,70,0,0,0,,,,2026-03-03T19:48:00Z
112273,m4gr3d,70,0,0,0,,,,2026-03-03T19:48:01Z
112262,kphero,0,0,0,0,,,,2026-03-03T19:48:01Z
112256,Chkoupinator,20,0,0,0,,,,2026-03-03T19:48:02Z
112224,Repiteo,320,0,0,0,,Raw `delete`: manual memory management is error-prone — let unique_ptr/shared_ptr handle deallocation;Raw `delete`: manual memory management is error-prone — let unique_ptr/shared_ptr handle deallocation;Raw `delete`: manual memory management is error-prone — let unique_ptr/shared_ptr handle deallocation;Raw `delete`: manual memory management is error-prone — let unique_ptr/shared_ptr handle deallocation;Raw `delete`: manual memory management is error-prone — let unique_ptr/shared_ptr handle deallocation;Raw `delete`: manual memory management is error-prone — let unique_ptr/shared_ptr handle deallocation,,2026-03-03T19:48:03Z
112200,KnifeXRage,70,0,0,0,,,,2026-03-03T19:48:04Z
112195,Delsin-Yu,75,0,1,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T19:48:05Z
112194,IphStich,80,3,6,0,,,,2026-03-03T19:48:06Z
112188,IphStich,0,0,0,0,,,,2026-03-03T19:48:07Z
112184,Ryan-000,70,0,0,0,,,,2026-03-03T19:48:08Z
112181,Cautami,35,0,3,0,,,,2026-03-03T19:48:08Z
112178,Calinou,40,2,0,0,,,,2026-03-03T19:48:09Z
112154,shana,100,0,0,0,,Hallucinated Security Fix: PR body claims 'RCE' but only non-code files changed (). A real security fix requires modifying source code.,,2026-03-03T19:48:10Z
112153,shana,120,0,0,0,,Hallucinated Security Fix: PR body claims 'RCE' but only non-code files changed (). A real security fix requires modifying source code.,,2026-03-03T19:48:11Z
112150,bruvzg,25,0,1,0,,,,2026-03-03T19:48:12Z
112144,xuhuisheng,20,0,0,0,,,,2026-03-03T19:48:13Z
112139,YeldhamDev,20,0,0,0,,,,2026-03-03T19:48:13Z
112138,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:48:14Z
112125,dsnopek,20,0,0,0,,,,2026-03-03T19:48:15Z
112123,AThousandShips,70,0,0,0,,,,2026-03-03T19:48:16Z
112119,lawnjelly,5,0,1,0,,,,2026-03-03T19:48:17Z
112118,olexander-movchan,0,0,0,0,,,,2026-03-03T19:48:18Z
112111,xuhuisheng,20,0,0,0,,,,2026-03-03T19:48:19Z
112110,SatLess,20,0,0,0,,,,2026-03-03T19:48:19Z
112108,scgm0,70,0,0,0,,,,2026-03-03T19:48:20Z
112101,realbucketofchicken,70,0,0,0,,,,2026-03-03T19:48:21Z
112098,ghostsoft,50,0,0,0,,,,2026-03-03T19:48:22Z
112097,adamscott,0,0,0,0,,,,2026-03-03T19:48:23Z
112086,DexterFstone,20,0,0,0,,,,2026-03-03T19:48:23Z
112084,KoBeWi,20,0,0,0,,,,2026-03-03T19:48:24Z
112083,Delsin-Yu,70,0,0,0,,,,2026-03-03T19:48:25Z
112077,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:48:26Z
112075,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:48:27Z
112068,timothyqiu,20,0,0,0,,,,2026-03-03T19:48:28Z
112061,Meorge,20,0,0,0,,,,2026-03-03T19:48:29Z
112060,daniel080400,70,0,0,0,,,,2026-03-03T19:48:30Z
112057,moeinghaeini,20,0,0,0,,,,2026-03-03T19:48:31Z
112051,kleonc,0,0,0,0,,,,2026-03-03T19:48:32Z
112050,xuhuisheng,20,0,0,0,,,,2026-03-03T19:48:32Z
112039,DeeJayLSP,20,0,0,0,,,,2026-03-03T19:48:33Z
112035,Ivorforce,20,0,0,0,,,,2026-03-03T19:48:34Z
112032,aaronp64,0,0,0,0,,,,2026-03-03T19:48:35Z
112028,xuhuisheng,20,0,0,0,,,,2026-03-03T19:48:36Z
112018,Calinou,20,0,0,0,,,,2026-03-03T19:48:37Z
112009,dsnopek,20,0,0,0,,,,2026-03-03T19:48:37Z
112002,The-Cyber-Captain,70,0,0,0,,,,2026-03-03T19:48:38Z
111992,The-Cyber-Captain,0,0,0,0,,,,2026-03-03T19:48:39Z
111982,dasasdhba,0,0,0,0,,,,2026-03-03T19:48:40Z
111978,adamscott,10,1,0,0,,,,2026-03-03T19:48:41Z
111974,Calinou,20,0,0,0,,,,2026-03-03T19:48:41Z
111968,zuedev,0,0,0,0,,,,2026-03-03T19:48:42Z
111965,Ivorforce,30,1,0,0,,,,2026-03-03T19:48:43Z
111950,StarryWorm,25,0,1,0,,,,2026-03-03T19:48:44Z
111948,StarryWorm,20,0,0,0,,,,2026-03-03T19:48:45Z
111947,StarryWorm,20,0,0,0,,,,2026-03-03T19:48:46Z
111944,tracefree,20,0,0,0,,,,2026-03-03T19:48:47Z
111941,DexterFstone,20,0,0,0,,,,2026-03-03T19:48:48Z
111940,bruvzg,20,0,0,0,,,,2026-03-03T19:48:49Z
111939,BastiaanOlij,70,0,0,0,,,,2026-03-03T19:48:49Z
111936,Repiteo,70,0,0,0,,,,2026-03-03T19:48:50Z
111922,dsnopek,20,0,0,0,,,,2026-03-03T19:48:51Z
111916,Ivorforce,35,0,3,0,,,,2026-03-03T19:48:52Z
111915,xuhuisheng,20,0,0,0,,,,2026-03-03T19:48:53Z
111910,bruvzg,20,0,0,0,,,,2026-03-03T19:48:54Z
111903,RisingThumb,70,0,0,0,,,,2026-03-03T19:48:55Z
111900,LanzaSchneider,20,0,0,0,,,,2026-03-03T19:48:56Z
111898,allenwp,20,0,0,0,,,,2026-03-03T19:48:57Z
111892,KoBeWi,20,0,0,0,,,,2026-03-03T19:48:58Z
111891,Kaleb-Reid,70,0,0,0,,,,2026-03-03T19:48:59Z
111888,Calinou,20,0,0,0,,,,2026-03-03T19:49:00Z
111880,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:02Z
111873,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:03Z
111872,williamchange,70,0,0,0,,,,2026-03-03T19:49:04Z
111868,DeeJayLSP,20,0,0,0,,,,2026-03-03T19:49:05Z
111862,WesleyClements,70,0,0,0,,,,2026-03-03T19:49:06Z
111855,Yelloween10,0,0,0,0,,,,2026-03-03T19:49:07Z
111851,timothyqiu,50,0,0,0,,,,2026-03-03T19:49:08Z
111850,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:09Z
111849,Arnklit,20,0,0,0,,,,2026-03-03T19:49:10Z
111844,WhalesState,20,0,0,0,,,,2026-03-03T19:49:11Z
111843,bleeqer,0,0,0,0,,,,2026-03-03T19:49:12Z
111842,brainfoolong,70,0,0,0,,,,2026-03-03T19:49:13Z
111838,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:14Z
111833,SamTheBlow,20,0,0,0,,,,2026-03-03T19:49:15Z
111832,markdibarry,70,0,0,0,,,,2026-03-03T19:49:16Z
111827,Repiteo,20,0,0,0,,,,2026-03-03T19:49:17Z
111826,KoBeWi,50,0,0,0,,,,2026-03-03T19:49:17Z
111824,CodyKlimkofski,20,0,0,0,,,,2026-03-03T19:49:18Z
111822,WesleyClements,70,0,0,0,,,,2026-03-03T19:49:19Z
111819,MewPurPur,70,0,0,0,,,,2026-03-03T19:49:20Z
111818,bleeqer,0,0,0,0,,,,2026-03-03T19:49:21Z
111816,syntaxerror247,20,0,0,0,,,,2026-03-03T19:49:22Z
111802,KoBeWi,20,0,0,0,,,,2026-03-03T19:49:23Z
111793,AdvanceControl,20,0,0,0,,,,2026-03-03T19:49:24Z
111789,Rinnegatamante,30,1,0,0,,,,2026-03-03T19:49:25Z
111787,Kazox61,20,0,0,0,,,,2026-03-03T19:49:26Z
111785,Ryan-000,25,0,1,0,,,,2026-03-03T19:49:27Z
111783,Kaleb-Reid,70,0,0,0,,,,2026-03-03T19:49:28Z
111775,Skeletonek,20,0,0,0,,,,2026-03-03T19:49:29Z
111759,BlueCube3310,20,0,0,0,,,,2026-03-03T19:49:30Z
111753,timothyqiu,20,0,0,0,,,,2026-03-03T19:49:31Z
111752,AR-DEV-1,20,0,0,0,,,,2026-03-03T19:49:32Z
111749,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:33Z
111746,Ivorforce,20,0,0,0,,,,2026-03-03T19:49:34Z
111730,JekSun97,70,0,0,0,,,,2026-03-03T19:49:35Z
111726,LunaCapra,20,0,0,0,,,,2026-03-03T19:49:37Z
111715,KoBeWi,20,0,0,0,,,,2026-03-03T19:49:38Z
111714,Nintorch,20,0,0,0,,,,2026-03-03T19:49:39Z
111709,AdriaandeJongh,20,0,0,0,,,,2026-03-03T19:49:40Z
111708,bruvzg,20,0,0,0,,,,2026-03-03T19:49:41Z
111705,jitspoe,20,0,0,0,,,,2026-03-03T19:49:42Z
111694,StarryWorm,20,0,0,0,,,,2026-03-03T19:49:43Z
111685,kevinlam508,0,0,0,0,,,,2026-03-03T19:49:43Z
111682,Nintorch,70,0,0,0,,,,2026-03-03T19:49:44Z
111676,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:45Z
111675,bruvzg,20,0,0,0,,,,2026-03-03T19:49:46Z
111671,xuhuisheng,20,0,0,0,,,,2026-03-03T19:49:47Z
111670,xynanlee,20,0,0,0,,,,2026-03-03T19:49:48Z
111669,timothyqiu,20,0,0,0,,,,2026-03-03T19:49:49Z
111665,adamscott,70,0,0,0,,,,2026-03-03T19:49:50Z
111662,adamscott,50,0,0,0,,,,2026-03-03T19:49:51Z
111654,Ivorforce,20,0,0,0,,,,2026-03-03T19:49:51Z
111644,HolonProduction,20,0,0,0,,,,2026-03-03T19:49:52Z
111638,shitake2333,20,0,0,0,,,,2026-03-03T19:49:53Z
111636,h-sigma,20,0,0,0,,,,2026-03-03T19:49:54Z
111628,Cautami,20,0,0,0,,,,2026-03-03T19:49:56Z
111619,DeeJayLSP,20,0,0,0,,,,2026-03-03T19:49:57Z
111611,AThousandShips,20,0,0,0,,,,2026-03-03T19:49:58Z
111610,Calinou,20,0,0,0,,,,2026-03-03T19:49:59Z
111604,chocola-mint,20,0,0,0,,,,2026-03-03T19:49:59Z
111603,Cautami,20,0,0,0,,,,2026-03-03T19:50:00Z
111602,Repiteo,0,0,0,0,,,,2026-03-03T19:50:01Z
111588,KoBeWi,20,0,0,0,,,,2026-03-03T19:50:02Z
111582,bruvzg,70,0,0,0,,,,2026-03-03T19:50:03Z
111575,shoonee,0,0,0,0,,,,2026-03-03T19:50:04Z
111574,xuhuisheng,20,0,0,0,,,,2026-03-03T19:50:05Z
111568,LiveTrower,70,0,0,0,,,,2026-03-03T19:50:06Z
111562,Ivorforce,20,0,0,0,,,,2026-03-03T19:50:07Z
111550,Kaleb-Reid,20,0,0,0,,,,2026-03-03T19:50:08Z
111549,blazejhanzel,20,0,0,0,,,,2026-03-03T19:50:09Z
111546,chocola-mint,20,0,0,0,,,,2026-03-03T19:50:09Z
111541,speratus,0,0,0,0,,,,2026-03-03T19:50:10Z
111531,Joonnas,35,0,3,0,,,,2026-03-03T19:50:11Z
111528,Meorge,20,0,0,0,,,,2026-03-03T19:50:12Z
111526,Haxorzz,20,0,0,0,,,,2026-03-03T19:50:13Z
111518,KoBeWi,20,0,0,0,,,,2026-03-03T19:50:14Z
111511,chocola-mint,20,0,0,0,,,,2026-03-03T19:50:22Z
111506,HolonProduction,70,0,0,0,,,,2026-03-03T19:50:23Z
111504,HolonProduction,20,0,0,0,,,,2026-03-03T19:50:24Z
111502,arkology,20,0,0,0,,,,2026-03-03T19:50:25Z
111492,Repiteo,65,2,5,0,,,,2026-03-03T19:50:26Z
111485,KoBeWi,20,0,0,0,,,,2026-03-03T19:50:27Z
111483,tsutsen,70,0,0,0,,,,2026-03-03T19:50:28Z
111468,xuhuisheng,20,0,0,0,,,,2026-03-03T19:50:29Z
111462,kevinlam508,0,0,0,0,,,,2026-03-03T19:50:30Z
111455,Calinou,70,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T19:50:31Z
111453,Calinou,20,0,0,0,,,,2026-03-03T19:50:32Z
111446,PatIndermuehle,20,0,0,0,,,,2026-03-03T19:50:33Z
111440,xuhuisheng,30,0,2,0,,,,2026-03-03T19:50:34Z
111430,BlackShift,70,0,0,0,,,,2026-03-03T19:50:35Z
111429,stuartcarnie,30,1,0,0,,,,2026-03-03T19:50:36Z
